time,LVCM2-FC503F,LVCM-TI-C503A-I.PV,LVCM2-FC503AS.PV,LVCM2-TC503T,LVCM2-TC503B,LVCM-PI-C503A-T.PV,LVCM-PI-C503A-B.PV,LVCM2-LC503,EDC
2022-08-27 17:10:00,10.0734816,No Data,2513.1174316,103.0121841,105.5090179,1488.4145508,1513.9106445,50.0,
2022-08-27 17:20:00,10.0718584,No Data,2551.2050781,103.0244293,105.5140839,1495.6478271,1523.2550049,50.130024,
2022-08-27 17:30:00,10.2881966,No Data,2490.5969238,103.0366745,105.5191574,1502.8809814,1532.5993652,50.0,
2022-08-27 17:40:00,10.2827072,No Data,2497.8913574,103.0489197,105.5242233,1510.1141357,1541.9437256,50.0,
2022-08-27 17:50:00,10.301506,No Data,2523.6950684,103.0611649,105.5292892,1517.3474121,1551.2880859,50.0,
2022-08-27 18:00:00,10.3610287,No Data,2507.0495605,103.07341,105.5343552,1524.5805664,1560.6324463,50.0,
2022-08-27 18:10:00,10.3023109,No Data,2542.7895508,103.0856552,105.5394211,1531.8137207,1569.9768066,50.0,
2022-08-27 18:20:00,10.3012238,No Data,2552.2670898,103.0978928,105.5444946,1539.046875,1579.321167,49.8104706,
2022-08-27 18:30:00,10.5037088,No Data,2532.2841797,103.0999985,105.5495605,1544.2438965,1582.295166,50.0,
2022-08-27 18:40:00,10.5006666,No Data,2507.4980469,103.0999985,105.5546265,1545.3375244,1582.7089844,49.9324188,
2022-08-27 18:50:00,10.4621391,No Data,2503.4765625,103.0999985,105.5596924,1545.7443848,1583.1893311,50.0,
2022-08-27 19:00:00,11.0187845,No Data,2551.6879883,103.0999985,105.5647659,1546.151123,1583.8276367,49.9776001,
2022-08-27 19:10:00,11.0032511,No Data,2517.1154785,103.0999985,105.5698318,1546.5579834,1584.4659424,50.0,
2022-08-27 19:20:00,10.996089,No Data,2522.7434082,103.0999985,105.5748978,1546.9647217,1585.104248,50.0,
2022-08-27 19:30:00,11.0089884,No Data,2507.1506348,103.0999985,105.5799637,1555.1680908,1585.7425537,49.9547729,
