time,LVCM2-FC503F,LVCM-TI-C503A-I.PV,LVCM2-FC503AS.PV,LVCM2-TC503T,LVCM2-TC503B,LVCM-PI-C503A-T.PV,LVCM-PI-C503A-B.PV,LVCM2-LC503,EDC
2023-12-23 22:30:00,15.6230364,112.0,1780.5013428,102.3000031,105.5999985,1368.1342773,1423.8409424,49.7906647,
2023-12-23 22:40:00,15.5334949,112.0,1796.0,102.271965,105.5999985,1359.713501,1398.6152344,50.3150101,
2023-12-23 22:50:00,15.5683384,112.0,1800.6330566,102.1999969,105.5999985,1368.4664307,1392.5301514,49.8678513,
2023-12-23 23:00:00,15.5917444,112.0,1809.1981201,102.1999969,105.5999985,1364.2950439,1389.1083984,49.5179443,
2023-12-23 23:10:00,15.6358423,112.0,1803.2637939,102.1303024,105.5999985,1353.8165283,1391.2104492,50.4103317,
2023-12-23 23:20:00,15.6334133,112.0,1799.2539063,102.2392883,105.5999985,1382.958252,1419.5421143,49.8247375,
2023-12-23 23:30:00,15.6617823,112.0,1817.6934814,102.1999969,105.5999985,1363.795166,1399.9672852,49.8966064,
2023-12-23 23:40:00,15.5959558,112.0,1809.1988525,102.1999969,105.5999985,1372.074585,1399.9766846,50.2999992,
2023-12-23 23:50:00,15.6369104,112.0,1797.8175049,102.0620422,105.5999985,1334.1695557,1365.7545166,52.4954453,
2023-12-24 00:00:00,15.5877371,112.0,1789.44104,102.0,105.5999985,1357.6022949,1353.321167,53.0,
2023-12-24 00:10:00,15.6295385,112.0,1806.0953369,101.9733276,105.5999985,1386.2235107,1406.09729,52.5578079,
2023-12-24 00:20:00,15.5184078,112.0,1796.7857666,102.1965942,105.5999985,1422.7510986,1442.2888184,50.4321365,
2023-12-24 00:30:00,14.9925375,112.0,1813.5484619,102.3000031,105.6302109,1457.7924805,1476.8500977,45.6469154,0.0
2023-12-24 00:40:00,15.2155266,112.0,1797.2947998,102.4393921,105.6954346,1416.5435791,1462.8048096,44.2290916,
2023-12-24 00:50:00,15.0285206,112.0,1798.1918945,102.4000015,105.727623,1406.3392334,1442.1265869,48.8451805,
2023-12-24 01:00:00,14.936058,112.0,1816.6884766,102.4974899,105.7573242,1418.9099121,1421.4484863,51.1221237,
2023-12-24 01:10:00,14.9349689,112.0,1799.5905762,102.4196167,105.7870255,1452.9971924,1467.1239014,48.9656563,
2023-12-24 01:20:00,15.0240326,112.0,1788.6052246,102.465416,105.8167343,1461.0457764,1453.2783203,50.3539658,
2023-12-24 01:30:00,14.4722996,112.0,1803.7559814,102.7592773,105.8464355,1469.0943604,1471.9453125,49.2286301,
2023-12-24 01:40:00,14.5160761,112.0,1814.9000244,102.7296371,105.8761368,1486.3300781,1517.5875244,47.8510208,
2023-12-24 01:50:00,14.5084791,112.0,1807.1923828,102.6999969,105.905838,1506.4157715,1537.8200684,47.190094,
2023-12-24 02:00:00,14.0001478,112.0,1789.4135742,102.8915863,105.9355392,1526.5013428,1540.8709717,50.0530586,
2023-12-24 02:10:00,13.9730396,112.0,1816.1295166,102.9000015,105.9652481,1546.5870361,1574.1673584,49.4775352,
2023-12-24 02:20:00,14.0330181,112.0,1795.9112549,102.9000015,105.9949493,1546.1479492,1543.0345459,50.5487175,
2023-12-24 02:30:00,13.5139418,112.0,1796.6877441,103.143425,106.0209656,1606.862915,1617.0557861,50.8843422,
2023-12-24 02:40:00,13.4990492,112.0,1784.411377,103.0992584,106.0462265,1613.0020752,1639.8446045,49.0,
2023-12-24 02:50:00,13.4750834,112.0,1816.9506836,103.1999969,106.0714951,1629.3500977,1628.7484131,50.579113,
2023-12-24 03:00:00,13.5364656,112.0,1802.552124,103.1999969,106.096756,1638.1090088,1600.0528564,50.3190002,
2023-12-24 03:10:00,13.4969683,112.0,1784.1494141,103.1999969,106.1220169,1639.8808594,1663.49646,49.6025658,
2023-12-24 03:20:00,13.4589634,112.0,1808.1260986,103.1008987,106.1472778,1641.2009277,1669.1876221,50.2048607,
